#EXPORTTYPE:                 ,DATA COMPARE                 
#FILE:                       ,sample1.ngb-ds3              
#FORMAT:                     ,NETZSCH5                     
#FTYPE:                      ,ANSI                         
#IDENTITY:                   ,putty                        
#DECIMAL:                    ,POINT                        
#SEPARATOR:                  ,COMMA                        
#MTYPE:                      ,CP                           
#INSTRUMENT:                 ,NETZSCH STA 449F3            
#PROJECT:                    ,Gen3CSP                      
#DATE/TIME:                  ,12/13/2022 3:59:26 PM (UTC-5)
#CORR. FILE:                 ,baseline2.ngb-bs3            
#TEMPCAL:                    ,TCALZERO.TCX                 
#SENSITIVITY:                ,SENSZERO.EXX                 
#LABORATORY:                 ,STEEL                        
#OPERATOR:                   ,MJA                          
#REMARK:                     ,                             
#SAMPLE:                     ,sample1                      
#SAMPLE MASS /mg:            ,35.9                         
#MATERIAL:                   ,                             
#REFERENCE:                  ,                             
#REFERENCE MASS /mg:         ,0                            
#TYPE OF CRUCIBLE:           ,PtRh20 85 �l, with lid       
#SAMPLE CRUCIBLE MASS /mg:   ,0                            
#REFERENCE CRUCIBLE MASS /mg:,0                            
#DSC RANGE /�V:              ,5000                         
#TG RANGE /mg:               ,35000                        
#TAU-R:                      ,---                          
#CORR. CODE:                 ,00                           
#EXO:                        ,-1                           
#RANGE:                      ,25�C/15.0(K/min)/1180�C      
#SEGMENT:                    ,S1/7                         
#SEG. 1:                     ,25�C/15.0(K/min)/1180�C      
,,
##Temp./C,Cp(1)/(J/(g*K))
 249.09767,      1.84587
 249.11747,      1.84575
 249.13727,      1.84561
 249.15708,      1.84546
 249.17688,      1.84533
 249.19669,      1.84522
 249.21649,      1.84517
 249.23630,      1.84518
 249.25610,      1.84527
 249.27591,      1.84540
 249.29571,      1.84553
 249.31551,      1.84561
 249.33532,      1.84562
 249.35512,      1.84552
 249.37493,      1.84535
 249.39473,      1.84517
 249.41454,      1.84503
 249.43434,      1.84499
 249.45415,      1.84509
 249.47395,      1.84530
 249.49375,      1.84557
 249.51356,      1.84582
 249.53336,      1.84601
 249.55317,      1.84608
 249.57297,      1.84603
 249.59278,      1.84593
 249.61258,      1.84580
 249.63238,      1.84570
 249.65219,      1.84565
 249.67199,      1.84565
 249.69180,      1.84567
 249.71160,      1.84569
 249.73141,      1.84569
 249.75121,      1.84564
 249.77102,      1.84554
 249.79082,      1.84542
 249.81062,      1.84530
 249.83043,      1.84521
 249.85023,      1.84519
 249.87004,      1.84525
 249.88984,      1.84536
 249.90965,      1.84553
 249.92945,      1.84573
 249.94926,      1.84596
 249.96906,      1.84618
 249.98886,      1.84639
 250.00867,      1.84655
 250.02847,      1.84664
 250.04828,      1.84664
 250.06808,      1.84655
 250.08789,      1.84639
 250.10769,      1.84619
 250.12749,      1.84598
 250.14730,      1.84580
 250.16710,      1.84564
 250.18691,      1.84553
 250.20671,      1.84545
 250.22652,      1.84541
 250.24632,      1.84542
 250.26613,      1.84547
 250.28593,      1.84554
 250.30573,      1.84564
 250.32554,      1.84576
 250.34534,      1.84589
 250.36515,      1.84601
 250.38495,      1.84611
 250.40476,      1.84618
 250.42456,      1.84619
 250.44437,      1.84613
 250.46417,      1.84599
 250.48397,      1.84581
 250.50378,      1.84562
 250.52358,      1.84544
 250.54339,      1.84533
 250.56319,      1.84528
 250.58300,      1.84529
 250.60280,      1.84534
 250.62260,      1.84541
 250.64241,      1.84546
 250.66221,      1.84550
 250.68202,      1.84552
 250.70182,      1.84552
 250.72163,      1.84550
 250.74143,      1.84546
 250.76124,      1.84540
 250.78104,      1.84534
 250.80084,      1.84527
 250.82065,      1.84523
 250.84045,      1.84521
 250.86026,      1.84522
 250.88006,      1.84526
 250.89987,      1.84531
 250.91967,      1.84536
 250.93948,      1.84539
 250.95928,      1.84541
 250.97908,      1.84540
 250.99889,      1.84536
 251.01869,      1.84530
 251.03850,      1.84523
 251.05830,      1.84515
 251.07811,      1.84507
 251.09791,      1.84500
 251.11771,      1.84498
 251.13752,      1.84501
 251.15732,      1.84509
 251.17713,      1.84521
 251.19693,      1.84532
 251.21674,      1.84541
 251.23654,      1.84546
 251.25635,      1.84545
 251.27615,      1.84539
 251.29595,      1.84531
 251.31576,      1.84522
 251.33556,      1.84514
 251.35537,      1.84510
 251.37517,      1.84510
 251.39498,      1.84511
 251.41478,      1.84514
 251.43459,      1.84517
 251.45439,      1.84518
 251.47419,      1.84518
 251.49400,      1.84517
 251.51380,      1.84513
 251.53361,      1.84508
 251.55341,      1.84500
 251.57322,      1.84491
 251.59302,      1.84483
 251.61282,      1.84475
 251.63263,      1.84470
 251.65243,      1.84467
 251.67224,      1.84468
 251.69204,      1.84470
 251.71185,      1.84469
 251.73165,      1.84465
 251.75146,      1.84456
 251.77126,      1.84443
 251.79106,      1.84430
 251.81087,      1.84419
 251.83067,      1.84413
 251.85048,      1.84415
 251.87028,      1.84424
 251.89009,      1.84439
 251.90989,      1.84456
 251.92970,      1.84475
 251.94950,      1.84493
 251.96930,      1.84509
 251.98911,      1.84523
 252.00891,      1.84535
 252.02872,      1.84546
 252.04852,      1.84555
 252.06833,      1.84561
 252.08813,      1.84564
 252.10793,      1.84563
 252.12774,      1.84557
 252.14754,      1.84545
 252.16735,      1.84527
 252.18715,      1.84506
 252.20696,      1.84484
 252.22676,      1.84463
 252.24657,      1.84444
 252.26637,      1.84430
 252.28617,      1.84422
 252.30598,      1.84420
 252.32578,      1.84426
 252.34559,      1.84442
 252.36539,      1.84466
 252.38520,      1.84495
 252.40500,      1.84524
 252.42481,      1.84547
 252.44461,      1.84559
 252.46441,      1.84559
 252.48422,      1.84551
 252.50402,      1.84538
 252.52383,      1.84524
 252.54363,      1.84512
 252.56344,      1.84503
 252.58324,      1.84499
 252.60304,      1.84497
 252.62285,      1.84498
 252.64265,      1.84500
 252.66246,      1.84504
 252.68226,      1.84507
 252.70207,      1.84509
 252.72187,      1.84506
 252.74168,      1.84497
 252.76148,      1.84481
 252.78128,      1.84459
 252.80109,      1.84435
 252.82089,      1.84409
 252.84070,      1.84385
 252.86050,      1.84365
 252.88031,      1.84349
 252.90011,      1.84341
 252.91992,      1.84343
 252.93972,      1.84355
 252.95952,      1.84380
 252.97933,      1.84414
 252.99913,      1.84451
 253.01894,      1.84482
 253.03874,      1.84502
 253.05855,      1.84504
 253.07835,      1.84493
 253.09815,      1.84473
 253.11796,      1.84453
 253.13776,      1.84437
 253.15757,      1.84429
 253.17737,      1.84430
 253.19718,      1.84436
 253.21698,      1.84445
 253.23679,      1.84455
 253.25659,      1.84464
 253.27639,      1.84473
 253.29620,      1.84478
 253.31600,      1.84481
 253.33581,      1.84480
 253.35561,      1.84474
 253.37542,      1.84465
 253.39522,      1.84456
 253.41503,      1.84447
 253.43483,      1.84443
 253.45463,      1.84443
 253.47444,      1.84447
 253.49424,      1.84453
 253.51405,      1.84458
 253.53385,      1.84460
 253.55366,      1.84460
 253.57346,      1.84456
 253.59326,      1.84451
 253.61307,      1.84444
 253.63287,      1.84437
 253.65268,      1.84431
 253.67248,      1.84425
 253.69229,      1.84421
 253.71209,      1.84418
 253.73190,      1.84417
 253.75170,      1.84418
 253.77150,      1.84421
 253.79131,      1.84426
 253.81111,      1.84435
 253.83092,      1.84446
 253.85072,      1.84461
 253.87053,      1.84479
 253.89033,      1.84498
 253.91014,      1.84516
 253.92994,      1.84531
 253.94974,      1.84541
 253.96955,      1.84547
 253.98935,      1.84549
 254.00916,      1.84546
 254.02896,      1.84539
 254.04877,      1.84530
 254.06857,      1.84518
 254.08837,      1.84506
 254.10818,      1.84494
 254.12798,      1.84484
 254.14779,      1.84478
 254.16759,      1.84476
 254.18740,      1.84478
 254.20720,      1.84485
 254.22701,      1.84496
 254.24681,      1.84513
 254.26661,      1.84532
 254.28642,      1.84551
 254.30622,      1.84568
 254.32603,      1.84579
 254.34583,      1.84582
 254.36564,      1.84577
 254.38544,      1.84565
 254.40525,      1.84549
 254.42505,      1.84534
 254.44485,      1.84522
 254.46466,      1.84515
 254.48446,      1.84511
 254.50427,      1.84508
 254.52407,      1.84506
 254.54388,      1.84501
 254.56368,      1.84493
 254.58348,      1.84485
 254.60329,      1.84479
 254.62309,      1.84477
 254.64290,      1.84482
 254.66270,      1.84494
 254.68251,      1.84511
 254.70231,      1.84529
 254.72212,      1.84545
 254.74192,      1.84557
 254.76172,      1.84561
 254.78153,      1.84561
 254.80133,      1.84557
 254.82114,      1.84553
 254.84094,      1.84549
 254.86075,      1.84548
 254.88055,      1.84547
 254.90036,      1.84546
 254.92016,      1.84541
 254.93996,      1.84530
 254.95977,      1.84513
 254.97957,      1.84493
 254.99938,      1.84473
 255.01918,      1.84456
 255.03899,      1.84445
 255.05879,      1.84443
 255.07859,      1.84449
 255.09840,      1.84459
 255.11820,      1.84469
 255.13801,      1.84475
 255.15781,      1.84476
 255.17762,      1.84473
 255.19742,      1.84468
 255.21723,      1.84462
 255.23703,      1.84456
 255.25683,      1.84452
 255.27664,      1.84450
 255.29644,      1.84448
 255.31625,      1.84448
 255.33605,      1.84448
 255.35586,      1.84447
 255.37566,      1.84447
 255.39547,      1.84446
 255.41527,      1.84443
 255.43507,      1.84440
 255.45488,      1.84436
 255.47468,      1.84431
 255.49449,      1.84428
 255.51429,      1.84427
 255.53410,      1.84429
 255.55390,      1.84437
 255.57370,      1.84448
 255.59351,      1.84459
 255.61331,      1.84468
 255.63312,      1.84470
 255.65292,      1.84463
 255.67273,      1.84451
 255.69253,      1.84435
 255.71234,      1.84418
 255.73214,      1.84404
 255.75194,      1.84394
 255.77175,      1.84390
 255.79155,      1.84388
 255.81136,      1.84386
 255.83116,      1.84382
 255.85097,      1.84373
 255.87077,      1.84362
 255.89058,      1.84351
 255.91038,      1.84341
 255.93018,      1.84334
 255.94999,      1.84332
 255.96979,      1.84338
 255.98960,      1.84350
 256.00940,      1.84367
 256.02921,      1.84388
 256.04901,      1.84411
 256.06881,      1.84436
 256.08862,      1.84458
 256.10842,      1.84474
 256.12823,      1.84482
 256.14803,      1.84478
 256.16784,      1.84461
 256.18764,      1.84438
 256.20745,      1.84412
 256.22725,      1.84391
 256.24705,      1.84378
 256.26686,      1.84378
 256.28666,      1.84385
 256.30647,      1.84396
 256.32627,      1.84405
 256.34608,      1.84408
 256.36588,      1.84404
 256.38569,      1.84394
 256.40549,      1.84383
 256.42529,      1.84375
 256.44510,      1.84374
 256.46490,      1.84382
 256.48471,      1.84395
 256.50451,      1.84407
 256.52432,      1.84413
 256.54412,      1.84407
 256.56392,      1.84386
 256.58373,      1.84355
 256.60353,      1.84322
 256.62334,      1.84297
 256.64314,      1.84286
 256.66295,      1.84292
 256.68275,      1.84309
 256.70256,      1.84333
 256.72236,      1.84357
 256.74216,      1.84377
 256.76197,      1.84389
 256.78177,      1.84392
 256.80158,      1.84391
 256.82138,      1.84386
 256.84119,      1.84382
 256.86099,      1.84379
 256.88080,      1.84378
 256.90060,      1.84379
 256.92040,      1.84382
 256.94021,      1.84386
 256.96001,      1.84392
 256.97982,      1.84398
 256.99962,      1.84403
 257.01943,      1.84405
 257.03923,      1.84403
 257.05903,      1.84395
 257.07884,      1.84382
 257.09864,      1.84369
 257.11845,      1.84357
 257.13825,      1.84350
 257.15806,      1.84352
 257.17786,      1.84363
 257.19767,      1.84379
 257.21747,      1.84397
 257.23727,      1.84413
 257.25708,      1.84421
 257.27688,      1.84419
 257.29669,      1.84410
 257.31649,      1.84395
 257.33630,      1.84377
 257.35610,      1.84357
 257.37591,      1.84339
 257.39571,      1.84322
 257.41551,      1.84309
 257.43532,      1.84302
 257.45512,      1.84301
 257.47493,      1.84308
 257.49473,      1.84318
 257.51454,      1.84330
 257.53434,      1.84339
 257.55414,      1.84342
 257.57395,      1.84338
 257.59375,      1.84330
 257.61356,      1.84323
 257.63336,      1.84319
 257.65317,      1.84322
 257.67297,      1.84335
 257.69278,      1.84354
 257.71258,      1.84374
 257.73238,      1.84393
 257.75219,      1.84405
 257.77199,      1.84409
 257.79180,      1.84407
 257.81160,      1.84399
 257.83141,      1.84388
 257.85121,      1.84374
 257.87102,      1.84360
 257.89082,      1.84348
 257.91062,      1.84340
 257.93043,      1.84337
 257.95023,      1.84344
 257.97004,      1.84360
 257.98984,      1.84383
 258.00965,      1.84411
 258.02945,      1.84440
 258.04925,      1.84466
 258.06906,      1.84488
 258.08886,      1.84505
 258.10867,      1.84516
 258.12847,      1.84521
 258.14828,      1.84519
 258.16808,      1.84511
 258.18789,      1.84499
 258.20769,      1.84483
 258.22749,      1.84467
 258.24730,      1.84452
 258.26710,      1.84440
 258.28691,      1.84430
 258.30671,      1.84420
 258.32652,      1.84409
 258.34632,      1.84393
 258.36613,      1.84371
 258.38593,      1.84346
 258.40573,      1.84321
 258.42554,      1.84299
 258.44534,      1.84285
 258.46515,      1.84281
 258.48495,      1.84287
 258.50476,      1.84298
 258.52456,      1.84313
 258.54436,      1.84326
 258.56417,      1.84337
 258.58397,      1.84342
 258.60378,      1.84344
 258.62358,      1.84340
 258.64339,      1.84331
 258.66319,      1.84318
 258.68300,      1.84301
 258.70280,      1.84286
 258.72260,      1.84275
 258.74241,      1.84272
 258.76221,      1.84281
 258.78202,      1.84300
 258.80182,      1.84322
 258.82163,      1.84344
 258.84143,      1.84359
 258.86124,      1.84362
 258.88104,      1.84355
 258.90084,      1.84342
 258.92065,      1.84330
 258.94045,      1.84325
 258.96026,      1.84332
 258.98006,      1.84349
 258.99987,      1.84370
 259.01967,      1.84387
 259.03947,      1.84393
 259.05928,      1.84384
 259.07908,      1.84364
 259.09889,      1.84338
 259.11869,      1.84312
 259.13850,      1.84291
 259.15830,      1.84279
 259.17811,      1.84276
 259.19791,      1.84280
 259.21771,      1.84286
 259.23752,      1.84293
 259.25732,      1.84298
 259.27713,      1.84299
 259.29693,      1.84297
 259.31674,      1.84291
 259.33654,      1.84282
 259.35635,      1.84269
 259.37615,      1.84255
 259.39595,      1.84243
 259.41576,      1.84234
 259.43556,      1.84232
 259.45537,      1.84238
 259.47517,      1.84253
 259.49498,      1.84273
 259.51478,      1.84295
 259.53458,      1.84315
 259.55439,      1.84329
 259.57419,      1.84334
 259.59400,      1.84332
 259.61380,      1.84324
 259.63361,      1.84314
 259.65341,      1.84301
 259.67322,      1.84288
 259.69302,      1.84276
 259.71282,      1.84265
 259.73263,      1.84257
 259.75243,      1.84251
 259.77224,      1.84248
 259.79204,      1.84246
 259.81185,      1.84243
 259.83165,      1.84237
 259.85146,      1.84229
 259.87126,      1.84217
 259.89106,      1.84206
 259.91087,      1.84197
 259.93067,      1.84195
 259.95048,      1.84202
 259.97028,      1.84220
 259.99009,      1.84245
 260.00989,      1.84274
 260.02969,      1.84303
 260.04950,      1.84327
 260.06930,      1.84342
 260.08911,      1.84347
 260.10891,      1.84344
 260.12872,      1.84334
 260.14852,      1.84318
 260.16833,      1.84298
 260.18813,      1.84276
 260.20793,      1.84256
 260.22774,      1.84238
 260.24754,      1.84227
 260.26735,      1.84223
 260.28715,      1.84225
 260.30696,      1.84230
 260.32676,      1.84236
 260.34657,      1.84240
 260.36637,      1.84243
 260.38617,      1.84243
 260.40598,      1.84241
 260.42578,      1.84237
 260.44559,      1.84232
 260.46539,      1.84225
 260.48520,      1.84219
 260.50500,      1.84212
 260.52480,      1.84206
 260.54461,      1.84203
 260.56441,      1.84201
 260.58422,      1.84203
 260.60402,      1.84206
 260.62383,      1.84213
 260.64363,      1.84221
 260.66344,      1.84231
 260.68324,      1.84241
 260.70304,      1.84248
 260.72285,      1.84251
 260.74265,      1.84248
 260.76246,      1.84236
 260.78226,      1.84220
 260.80207,      1.84203
 260.82187,      1.84189
 260.84168,      1.84182
 260.86148,      1.84185
 260.88128,      1.84199
 260.90109,      1.84216
 260.92089,      1.84234
 260.94070,      1.84246
 260.96050,      1.84247
 260.98031,      1.84234
 261.00011,      1.84213
 261.01991,      1.84189
 261.03972,      1.84170
 261.05952,      1.84160
 261.07933,      1.84160
 261.09913,      1.84165
 261.11894,      1.84173
 261.13874,      1.84178
 261.15855,      1.84179
 261.17835,      1.84177
 261.19815,      1.84175
 261.21796,      1.84177
 261.23776,      1.84183
 261.25757,      1.84197
 261.27737,      1.84219
 261.29718,      1.84244
 261.31698,      1.84263
 261.33679,      1.84272
 261.35659,      1.84262
 261.37639,      1.84231
 261.39620,      1.84187
 261.41600,      1.84141
 261.43581,      1.84103
 261.45561,      1.84082
 261.47542,      1.84084
 261.49522,      1.84102
